id,Year,Sport,Discipline,,Country,Gender,Event,Medal,Athlete,City
7475,1948,Boxing,Boxing,,RSA,Men,58 - 62KG (Lightweight),Gold,"DREYER, Gerald",London
7476,1948,Boxing,Boxing,,BEL,Men,58 - 62KG (Lightweight),Silver,"VISSERS, Joseph",London
7477,1948,Boxing,Boxing,,ITA,Men,62 - 67KG (Welterweight),Bronze,"D'OTTAVIO, Alessandro",London
7478,1948,Boxing,Boxing,,TCH,Men,62 - 67KG (Welterweight),Gold,"TORMA, Julius",London
7479,1948,Boxing,Boxing,,USA,Men,62 - 67KG (Welterweight),Silver,"HERRING, Horace",London
7480,1948,Boxing,Boxing,,ITA,Men,67 - 73KG (Middleweight),Bronze,"FONTANA, Ivano",London
7481,1948,Boxing,Boxing,,HUN,Men,67 - 73KG (Middleweight),Gold,"PAPP, Laszlo",London
7482,1948,Boxing,Boxing,,GBR,Men,67 - 73KG (Middleweight),Silver,"WRIGHT, John A.",London
7483,1948,Boxing,Boxing,,ARG,Men,73 - 80KG (Light-Heavyweight),Bronze,"CIA, Mauro",London
7484,1948,Boxing,Boxing,,RSA,Men,73 - 80KG (Light-Heavyweight),Gold,"HUNTER, George",London
7485,1948,Boxing,Boxing,,GBR,Men,73 - 80KG (Light-Heavyweight),Silver,"SCOTT, Donald E.",London
7486,1948,Canoe / Kayak,Canoe / Kayak F,,CAN,Men,C-1 10000M,Bronze,"LANE, Norman Douglas",London
7487,1948,Canoe / Kayak,Canoe / Kayak F,,TCH,Men,C-1 10000M,Gold,"CAPEK, Frantisek",London
7488,1948,Canoe / Kayak,Canoe / Kayak F,,USA,Men,C-1 10000M,Silver,"HAVENS, Frank",London
7489,1948,Canoe / Kayak,Canoe / Kayak F,,FRA,Men,C-1 1000M (Canoe Single),Bronze,"BOUTIGNY, Robert",London
7490,1948,Canoe / Kayak,Canoe / Kayak F,,TCH,Men,C-1 1000M (Canoe Single),Gold,"HOLECEK, Josef",London
7491,1948,Canoe / Kayak,Canoe / Kayak F,,CAN,Men,C-1 1000M (Canoe Single),Silver,"BENNETT, Douglas H.",London
7492,1948,Canoe / Kayak,Canoe / Kayak F,,FRA,Men,C-2 10000M,Bronze,"DRANSART, Georges",London
7493,1948,Canoe / Kayak,Canoe / Kayak F,,FRA,Men,C-2 10000M,Bronze,"GANDIL, Georges",London
7494,1948,Canoe / Kayak,Canoe / Kayak F,,USA,Men,C-2 10000M,Gold,"LYSAK, Steven John",London
7495,1948,Canoe / Kayak,Canoe / Kayak F,,USA,Men,C-2 10000M,Gold,"MACKNOWSKI, Stephen Albert",London
7496,1948,Canoe / Kayak,Canoe / Kayak F,,TCH,Men,C-2 10000M,Silver,"HAVEL, Vaclav",London
7497,1948,Canoe / Kayak,Canoe / Kayak F,,TCH,Men,C-2 10000M,Silver,"PECKA, Jiri",London
7498,1948,Canoe / Kayak,Canoe / Kayak F,,FRA,Men,C-2 1000M (Canoe Double),Bronze,"DRANSART, Georges",London
7499,1948,Canoe / Kayak,Canoe / Kayak F,,FRA,Men,C-2 1000M (Canoe Double),Bronze,"GANDIL, Georges",London
7500,1948,Canoe / Kayak,Canoe / Kayak F,,TCH,Men,C-2 1000M (Canoe Double),Gold,"BRZAK-FELIX, Jan",London
7501,1948,Canoe / Kayak,Canoe / Kayak F,,TCH,Men,C-2 1000M (Canoe Double),Gold,"KUDRNA, Bohumil",London
7502,1948,Canoe / Kayak,Canoe / Kayak F,,USA,Men,C-2 1000M (Canoe Double),Silver,"LYSAK, Steven John",London
7503,1948,Canoe / Kayak,Canoe / Kayak F,,USA,Men,C-2 1000M (Canoe Double),Silver,"MACKNOWSKI, Stephen Albert",London
7504,1948,Canoe / Kayak,Canoe / Kayak F,,NOR,Men,K-1 10000M,Bronze,"SKABO, Eivind",London
7505,1948,Canoe / Kayak,Canoe / Kayak F,,SWE,Men,K-1 10000M,Gold,"FREDRIKSSON, Gert",London
7506,1948,Canoe / Kayak,Canoe / Kayak F,,FIN,Men,K-1 10000M,Silver,"WIRES, Kurt Oskar",London
7507,1948,Canoe / Kayak,Canoe / Kayak F,,FRA,Men,K-1 1000M (Kayak Single),Bronze,"EBERHART, Henri",London
7508,1948,Canoe / Kayak,Canoe / Kayak F,,SWE,Men,K-1 1000M (Kayak Single),Gold,"FREDRIKSSON, Gert",London
7509,1948,Canoe / Kayak,Canoe / Kayak F,,DEN,Men,K-1 1000M (Kayak Single),Silver,"ANDERSEN, Johan Frederik Kobberup",London
7510,1948,Canoe / Kayak,Canoe / Kayak F,,AUT,Women,K-1 500M (Kayak Single),Bronze,"SCHWINGL, Friederike",London
7511,1948,Canoe / Kayak,Canoe / Kayak F,,DEN,Women,K-1 500M (Kayak Single),Gold,"HOFF, Karen",London
7512,1948,Canoe / Kayak,Canoe / Kayak F,,NED,Women,K-1 500M (Kayak Single),Silver,"VAN DER ANKER-DOEDENS, Alida Geertruida",London
7513,1948,Canoe / Kayak,Canoe / Kayak F,,FIN,Men,K-2 10000M,Bronze,"AXELSSON, Thor",London
7514,1948,Canoe / Kayak,Canoe / Kayak F,,FIN,Men,K-2 10000M,Bronze,"BJÖRKLÖF, Nils",London
7515,1948,Canoe / Kayak,Canoe / Kayak F,,SWE,Men,K-2 10000M,Gold,"AKERLUND, Gunnar",London
7516,1948,Canoe / Kayak,Canoe / Kayak F,,SWE,Men,K-2 10000M,Gold,"WETTERSTRÖM, Hans",London
7517,1948,Canoe / Kayak,Canoe / Kayak F,,NOR,Men,K-2 10000M,Silver,"MATHISEN, Ivar",London
7518,1948,Canoe / Kayak,Canoe / Kayak F,,NOR,Men,K-2 10000M,Silver,"OSTBYE, Knut",London
7519,1948,Canoe / Kayak,Canoe / Kayak F,,FIN,Men,K-2 1000M (Kayak Double),Bronze,"AXELSSON, Thor",London
7520,1948,Canoe / Kayak,Canoe / Kayak F,,FIN,Men,K-2 1000M (Kayak Double),Bronze,"BJÖRKLÖF, Nils",London
7521,1948,Canoe / Kayak,Canoe / Kayak F,,SWE,Men,K-2 1000M (Kayak Double),Gold,"BERGLUND, Hans",London
7522,1948,Canoe / Kayak,Canoe / Kayak F,,SWE,Men,K-2 1000M (Kayak Double),Gold,"KLINGSTRÖM, Lennart",London
7523,1948,Canoe / Kayak,Canoe / Kayak F,,DEN,Men,K-2 1000M (Kayak Double),Silver,"HANSEN, Ejvind Willy",London
7524,1948,Canoe / Kayak,Canoe / Kayak F,,DEN,Men,K-2 1000M (Kayak Double),Silver,"JENSEN, Jakob Bernhard Christian",London
7525,1948,Cycling,Cycling Road,,BEL,Men,Individual Road Race,Bronze,"WOUTERS, Lode Alphonse",London
7526,1948,Cycling,Cycling Road,,FRA,Men,Individual Road Race,Gold,"BEYAERT, Jose",London
7527,1948,Cycling,Cycling Road,,NED,Men,Individual Road Race,Silver,"VOORTING, Gerardus Petrus",London
7528,1948,Cycling,Cycling Road,,FRA,Men,Team Time Trial,Bronze,"BEYAERT, Jose",London
7529,1948,Cycling,Cycling Road,,FRA,Men,Team Time Trial,Bronze,"DUPONT, Jacques",London
7530,1948,Cycling,Cycling Road,,FRA,Men,Team Time Trial,Bronze,"MOINEAU, Alain",London
7531,1948,Cycling,Cycling Road,,BEL,Men,Team Time Trial,Gold,"DELATHOUWER, Leon",London
7532,1948,Cycling,Cycling Road,,BEL,Men,Team Time Trial,Gold,"VAN ROSOSBROECK, Eugene",London
7533,1948,Cycling,Cycling Road,,BEL,Men,Team Time Trial,Gold,"WOUTERS, Lode Alphonse",London
7534,1948,Cycling,Cycling Road,,GBR,Men,Team Time Trial,Silver,"MAITLAND, Robert John",London
7535,1948,Cycling,Cycling Road,,GBR,Men,Team Time Trial,Silver,"SCOTT, Cyril Ian",London
7536,1948,Cycling,Cycling Road,,GBR,Men,Team Time Trial,Silver,"THOMAS, Gordon W.",London
7537,1948,Cycling,Cycling Track,,GBR,Men,1KM Time Trial,Bronze,"GODWIN, Thomas Charles",London
7538,1948,Cycling,Cycling Track,,FRA,Men,1KM Time Trial,Gold,"DUPONT, Jacques",London
7539,1948,Cycling,Cycling Track,,BEL,Men,1KM Time Trial,Silver,"NIHANT, Pierre",London
7540,1948,Cycling,Cycling Track,,FRA,Men,2000M Tandem,Bronze,"DRON, Georges",London
7541,1948,Cycling,Cycling Track,,FRA,Men,2000M Tandem,Bronze,"FAYE, Rene",London
7542,1948,Cycling,Cycling Track,,ITA,Men,2000M Tandem,Gold,"PERONA, Renato",London
7543,1948,Cycling,Cycling Track,,ITA,Men,2000M Tandem,Gold,"TERRUZZI, Ferdinando",London
7544,1948,Cycling,Cycling Track,,GBR,Men,2000M Tandem,Silver,"BANNISTER, Alan",London
7545,1948,Cycling,Cycling Track,,GBR,Men,2000M Tandem,Silver,"HARRIS, Reginald Hargreaves",London
7546,1948,Cycling,Cycling Track,,DEN,Men,Sprint Indivual,Bronze,"SCHANDORFF, Axel Carl",London
7547,1948,Cycling,Cycling Track,,ITA,Men,Sprint Indivual,Gold,"GHELLA, Mario",London
7548,1948,Cycling,Cycling Track,,GBR,Men,Sprint Indivual,Silver,"HARRIS, Reginald Hargreaves",London
7549,1948,Cycling,Cycling Track,,GBR,Men,Team Pursuit (4000M),Bronze,"GELDARD, Robert Alan",London
7550,1948,Cycling,Cycling Track,,GBR,Men,Team Pursuit (4000M),Bronze,"GODWIN, Thomas Charles",London
7551,1948,Cycling,Cycling Track,,GBR,Men,Team Pursuit (4000M),Bronze,"RICKETTS, David Edward",London
7552,1948,Cycling,Cycling Track,,GBR,Men,Team Pursuit (4000M),Bronze,"WATERS, Wilfrid",London
7553,1948,Cycling,Cycling Track,,FRA,Men,Team Pursuit (4000M),Gold,"ADAM, Pierre",London
7554,1948,Cycling,Cycling Track,,FRA,Men,Team Pursuit (4000M),Gold,"BLUSSON, Serge",London
7555,1948,Cycling,Cycling Track,,FRA,Men,Team Pursuit (4000M),Gold,"COSTE, Charles",London
7556,1948,Cycling,Cycling Track,,FRA,Men,Team Pursuit (4000M),Gold,"DECANALI, Fernand",London
7557,1948,Cycling,Cycling Track,,ITA,Men,Team Pursuit (4000M),Silver,"BENFENATI, Arnaldo",London
7558,1948,Cycling,Cycling Track,,ITA,Men,Team Pursuit (4000M),Silver,"BERNARDI, Guido",London
7559,1948,Cycling,Cycling Track,,ITA,Men,Team Pursuit (4000M),Silver,"CITTERIO, Anselmo",London
7560,1948,Cycling,Cycling Track,,ITA,Men,Team Pursuit (4000M),Silver,"PUCCI, Rino",London
7561,1948,Equestrian,Dressage,,SWE,Men,Individual,Bronze,"BOLTENSTERN JR., Gustaf Adolf",London
7562,1948,Equestrian,Dressage,,SUI,Men,Individual,Gold,"MOSER, Hans",London
7563,1948,Equestrian,Dressage,,FRA,Men,Individual,Silver,"JOUSSEAUME, Andre Rene",London
7564,1948,Equestrian,Dressage,,POR,Men,Team,Bronze,"PAES, Fernando Silva",London
7565,1948,Equestrian,Dressage,,POR,Men,Team,Bronze,"SILVA, Luiz",London
7566,1948,Equestrian,Dressage,,POR,Men,Team,Bronze,"VALADAS, Francisco",London
7567,1948,Equestrian,Dressage,,FRA,Men,Team,Gold,"BURET, Maurice",London
7568,1948,Equestrian,Dressage,,FRA,Men,Team,Gold,"JOUSSEAUME, Andre Rene",London
7569,1948,Equestrian,Dressage,,FRA,Men,Team,Gold,"SAINT-FORT PAILLARD, Jean Gerard",London
7570,1948,Equestrian,Dressage,,USA,Men,Team,Silver,"BORG, Robert John",London
7571,1948,Equestrian,Dressage,,USA,Men,Team,Silver,"HENRY, Frank Sherman",London
7572,1948,Equestrian,Dressage,,USA,Men,Team,Silver,"THOMSON, Earl Foster",London
7573,1948,Equestrian,Eventing,,SWE,Men,Individual,Bronze,"SELFELT, Robert",London
7574,1948,Equestrian,Eventing,,FRA,Men,Individual,Gold,"CHEVALLIER, Bernard",London
7575,1948,Equestrian,Eventing,,USA,Men,Individual,Silver,"HENRY, Frank Sherman",London
7576,1948,Equestrian,Eventing,,MEX,Men,Team,Bronze,"CAMPERO, Raul",London
7577,1948,Equestrian,Eventing,,MEX,Men,Team,Bronze,"MARILES CORTES, Humberto",London
7578,1948,Equestrian,Eventing,,MEX,Men,Team,Bronze,"SOLANO CHAGOYA, Joaquin",London
7579,1948,Equestrian,Eventing,,USA,Men,Team,Gold,"ANDERSON, Charles Howard",London
7580,1948,Equestrian,Eventing,,USA,Men,Team,Gold,"HENRY, Frank Sherman",London
7581,1948,Equestrian,Eventing,,USA,Men,Team,Gold,"THOMSON, Earl Foster",London
7582,1948,Equestrian,Eventing,,SWE,Men,Team,Silver,"SELFELT, Robert",London
7583,1948,Equestrian,Eventing,,SWE,Men,Team,Silver,"STAHRE, Olof",London
7584,1948,Equestrian,Eventing,,SWE,Men,Team,Silver,"SVENSSON, Sigurd",London
7585,1948,Equestrian,Jumping,,FRA,Men,Individual,Bronze,"D'ORGEIX, Jean Francois",London
7586,1948,Equestrian,Jumping,,MEX,Men,Individual,Gold,"MARILES CORTES, Humberto",London
7587,1948,Equestrian,Jumping,,MEX,Men,Individual,Silver,"URIZA CASTRO, Ruben",London
7588,1948,Equestrian,Jumping,,GBR,Men,Team,Bronze,"CARR, Arthur",London
7589,1948,Equestrian,Jumping,,GBR,Men,Team,Bronze,"LLEWELLYN, Harry Morton",London
7590,1948,Equestrian,Jumping,,GBR,Men,Team,Bronze,"NICOLL, Henry Morison Vere",London
7591,1948,Equestrian,Jumping,,MEX,Men,Team,Gold,"MARILES CORTES, Humberto",London
7592,1948,Equestrian,Jumping,,MEX,Men,Team,Gold,"URIZA CASTRO, Ruben",London
7593,1948,Equestrian,Jumping,,MEX,Men,Team,Gold,"VALDEZ RAMOS, Alberto",London
7594,1948,Equestrian,Jumping,,ESP,Men,Team,Silver,"GARCIA CRUZ, Jaime",London
7595,1948,Equestrian,Jumping,,ESP,Men,Team,Silver,"GAVILAN Y PONCE DE LEON, Marcelino",London
7596,1948,Equestrian,Jumping,,ESP,Men,Team,Silver,"NAVARRO MORENES, Jose",London
7597,1948,Fencing,Fencing,,ITA,Men,Épée Individual,Bronze,"MANGIAROTTI, Edoardo",London
7598,1948,Fencing,Fencing,,ITA,Men,Épée Individual,Gold,"CANTONE, Luigi",London
7599,1948,Fencing,Fencing,,SUI,Men,Épée Individual,Silver,"ZAPPELLI, Oswald",London
7600,1948,Fencing,Fencing,,SWE,Men,Épée Team,Bronze,"CARLESON, Per Hjalmar",London
7601,1948,Fencing,Fencing,,SWE,Men,Épée Team,Bronze,"CERVELL, Frank",London
7602,1948,Fencing,Fencing,,SWE,Men,Épée Team,Bronze,"FORSSELL, Carl",London
7603,1948,Fencing,Fencing,,SWE,Men,Épée Team,Bronze,"LJUNGQUIST, Bengt",London
7604,1948,Fencing,Fencing,,SWE,Men,Épée Team,Bronze,"THOFELT, Sven",London
7605,1948,Fencing,Fencing,,SWE,Men,Épée Team,Bronze,"TOLLBOM, Arne",London
7606,1948,Fencing,Fencing,,FRA,Men,Épée Team,Gold,"ARTIGAS, Edouard",London
7607,1948,Fencing,Fencing,,FRA,Men,Épée Team,Gold,"DESPRETS, Marcel",London
7608,1948,Fencing,Fencing,,FRA,Men,Épée Team,Gold,"GUERIN, Henri",London
7609,1948,Fencing,Fencing,,FRA,Men,Épée Team,Gold,"HUET, Maurice",London
7610,1948,Fencing,Fencing,,FRA,Men,Épée Team,Gold,"LEPAGE, Henri",London
7611,1948,Fencing,Fencing,,FRA,Men,Épée Team,Gold,"PECHEUX, Michel",London
7612,1948,Fencing,Fencing,,ITA,Men,Épée Team,Silver,"AGOSTONI, Carlo",London
7613,1948,Fencing,Fencing,,ITA,Men,Épée Team,Silver,"CANTONE, Luigi",London
7614,1948,Fencing,Fencing,,ITA,Men,Épée Team,Silver,"MANDRUZZATO, Marc Antonio",London
7615,1948,Fencing,Fencing,,ITA,Men,Épée Team,Silver,"MANGIAROTTI, Dario",London
7616,1948,Fencing,Fencing,,ITA,Men,Épée Team,Silver,"MANGIAROTTI, Edoardo",London
7617,1948,Fencing,Fencing,,ITA,Men,Épée Team,Silver,"MARINI, Fiorenzo",London
7618,1948,Fencing,Fencing,,HUN,Men,Foil Individual,Bronze,"MASZLAY, Lajos",London
7619,1948,Fencing,Fencing,,FRA,Men,Foil Individual,Gold,"BUHAN, Jehan",London
7620,1948,Fencing,Fencing,,FRA,Men,Foil Individual,Silver,"D'ORIOLA, Christian",London
7621,1948,Fencing,Fencing,,AUT,Women,Foil Individual,Bronze,"PREIS-MÜLLER, Ellen S.",London
7622,1948,Fencing,Fencing,,HUN,Women,Foil Individual,Gold,"ELEK, Ilona",London
7623,1948,Fencing,Fencing,,DEN,Women,Foil Individual,Silver,"LACHMANN, Karen Vilhelmine",London
7624,1948,Fencing,Fencing,,BEL,Men,Foil Team,Bronze,"BRU, Raymond",London
7625,1948,Fencing,Fencing,,BEL,Men,Foil Team,Bronze,"DE BOURGIGNON, Georges Camille",London
7626,1948,Fencing,Fencing,,BEL,Men,Foil Team,Bronze,"PATERNOSTER, Henri",London
7627,1948,Fencing,Fencing,,BEL,Men,Foil Team,Bronze,"VALCKE, Paul Louis Jean",London
